params,scores
"OrderedDict([('learning_rate', 4.387848849986762), ('max_depth', 1), ('min_child_weight', 2.3625681268156744), ('n_estimators', 3625)])",0.2569260540395249
"OrderedDict([('learning_rate', 0.16651150803006945), ('max_depth', 5), ('min_child_weight', 4.929320115221626), ('n_estimators', 1656)])",0.9466659530274038
"OrderedDict([('learning_rate', 5.231083969114586), ('max_depth', 6), ('min_child_weight', 1.899847091455716), ('n_estimators', 3215)])",0.6322036733789422
"OrderedDict([('learning_rate', 1.6329702497655842), ('max_depth', 13), ('min_child_weight', 1.5076972596426679), ('n_estimators', 4420)])",0.9349720145746403
"OrderedDict([('learning_rate', 3.8807713667541934), ('max_depth', 12), ('min_child_weight', 4.130033342443459), ('n_estimators', 950)])",0.6394129490427567
"OrderedDict([('learning_rate', 9.323950075834018), ('max_depth', 7), ('min_child_weight', 2.6142570343388916), ('n_estimators', 100)])",0.5417206379275037
"OrderedDict([('learning_rate', 7.912674199157561), ('max_depth', 6), ('min_child_weight', 2.038690637100322), ('n_estimators', 4088)])",0.6356945493293058
"OrderedDict([('learning_rate', 6.731332479845666), ('max_depth', 2), ('min_child_weight', 2.4669262737410462), ('n_estimators', 3935)])",0.5101503852252074
"OrderedDict([('learning_rate', 7.3153999913277215), ('max_depth', 10), ('min_child_weight', 1.8829235284326704), ('n_estimators', 3028)])",0.5263679124721611
"OrderedDict([('learning_rate', 9.707312540263276), ('max_depth', 7), ('min_child_weight', 0.26471158709296166), ('n_estimators', 681)])",0.5767906512389924
"OrderedDict([('learning_rate', 5.221029053925451), ('max_depth', 5), ('min_child_weight', 7.0), ('n_estimators', 5000)])",0.6205448560775266
"OrderedDict([('learning_rate', 0.0), ('max_depth', 6), ('min_child_weight', 5.002939304280079), ('n_estimators', 2028)])",0.5
"OrderedDict([('learning_rate', 0.705914364699687), ('max_depth', 5), ('min_child_weight', 3.3954194784228555), ('n_estimators', 1657)])",0.9440560032494754
"OrderedDict([('learning_rate', 0.22051458271150787), ('max_depth', 11), ('min_child_weight', 5.685260860280576), ('n_estimators', 409)])",0.9480035316643839
"OrderedDict([('learning_rate', 0.580237243197929), ('max_depth', 5), ('min_child_weight', 3.7453335169808204), ('n_estimators', 1980)])",0.9446740295172665
"OrderedDict([('learning_rate', 1.5228128961117435), ('max_depth', 15), ('min_child_weight', 0.7512938014470623), ('n_estimators', 1983)])",0.9424863135255606
"OrderedDict([('learning_rate', 0.9134461456571795), ('max_depth', 12), ('min_child_weight', 5.190321849282639), ('n_estimators', 4113)])",0.9428330502108719
"OrderedDict([('learning_rate', 1.099945503139034), ('max_depth', 9), ('min_child_weight', 1.123212833550426), ('n_estimators', 1464)])",0.9477014282651547
